epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.0673026591539383,0.0010000000474974513,1.1308774948120117,0.20238764584064484,0.8774967789649963
1,0.2697731852531433,0.0010000000474974513,0.7913901209831238,0.39227452874183655,0.6494714617729187
2,0.3795638680458069,0.0010000000474974513,0.6521950364112854,0.46531033515930176,0.5684006810188293
3,0.4355921149253845,0.0010000000474974513,0.5873684287071228,0.5122507810592651,0.5177098512649536
4,0.47011852264404297,0.0010000000474974513,0.5476844310760498,0.5455028414726257,0.48824673891067505
5,0.49575352668762207,0.0010000000474974513,0.5223897099494934,0.5690668225288391,0.46993666887283325
6,0.517857015132904,0.0010000000474974513,0.501808762550354,0.5874429941177368,0.45478254556655884
7,0.5359991788864136,0.0010000000474974513,0.48674771189689636,0.5979436039924622,0.44624441862106323
8,0.5517114996910095,0.0010000000474974513,0.4740145206451416,0.610288143157959,0.43589305877685547
9,0.5668221712112427,0.0010000000474974513,0.46309566497802734,0.6279454827308655,0.4247051477432251
10,0.5766980051994324,0.0010000000474974513,0.4544658362865448,0.640633761882782,0.4165341556072235
11,0.5867847800254822,0.0010000000474974513,0.4465762674808502,0.6417588591575623,0.4167795181274414
12,0.5962387323379517,0.0010000000474974513,0.4400140941143036,0.6544159054756165,0.4052391052246094
13,0.6060442924499512,0.0010000000474974513,0.43319785594940186,0.6568223237991333,0.4045153260231018
14,0.6144903302192688,0.0010000000474974513,0.4277346730232239,0.6685730218887329,0.3952593505382538
15,0.6200767159461975,0.0010000000474974513,0.4224453568458557,0.6804487705230713,0.3903496265411377
16,0.6280539631843567,0.0010000000474974513,0.41701462864875793,0.6807300448417664,0.3875710070133209
17,0.6353592872619629,0.0010000000474974513,0.41301319003105164,0.6872304677963257,0.38556575775146484
18,0.6424301862716675,0.0010000000474974513,0.4093235433101654,0.6860741376876831,0.38754814863204956
19,0.6465243101119995,0.0010000000474974513,0.40579676628112793,0.6882930397987366,0.3853299915790558
20,0.6511887907981873,0.0010000000474974513,0.4023834764957428,0.6980123519897461,0.38212692737579346
21,0.6577674746513367,0.0010000000474974513,0.39921754598617554,0.7095755934715271,0.3727889358997345
22,0.6612443327903748,0.0010000000474974513,0.39609187841415405,0.7145134210586548,0.3702715039253235
23,0.6673698425292969,0.0010000000474974513,0.3932860791683197,0.7167947888374329,0.3693210184574127
24,0.6709248423576355,0.0010000000474974513,0.3901856541633606,0.717482328414917,0.3698447048664093
25,0.672573447227478,0.0010000000474974513,0.38862329721450806,0.7227951884269714,0.36563995480537415
