epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.07073918730020523,0.0010000000474974513,4.102428913116455,0.3780670166015625,2.3538966178894043
1,0.3383959233760834,0.0010000000474974513,2.3169944286346436,0.60502690076828,1.3125938177108765
2,0.47531047463417053,0.0010000000474974513,1.7176395654678345,0.6526032090187073,1.0322272777557373
3,0.5328819155693054,0.0010000000474974513,1.4829304218292236,0.6807301044464111,0.9298468232154846
4,0.5658012628555298,0.0010000000474974513,1.3517425060272217,0.6919509172439575,0.8761065006256104
5,0.5915756225585938,0.0010000000474974513,1.267288327217102,0.7112507224082947,0.8375949859619141
6,0.6082971692085266,0.0010000000474974513,1.1989080905914307,0.7284560203552246,0.78220134973526
7,0.6230734586715698,0.0010000000474974513,1.1397935152053833,0.7290544509887695,0.7700793743133545
8,0.6366527080535889,0.0010000000474974513,1.1114575862884521,0.7336924076080322,0.7435007691383362
9,0.6407302021980286,0.0010000000474974513,1.0966788530349731,0.7426690459251404,0.7309625148773193
10,0.6483989357948303,0.0010000000474974513,1.0641906261444092,0.7540395259857178,0.7045836448669434
11,0.6580502986907959,0.0010000000474974513,1.0416126251220703,0.7498503923416138,0.6995264291763306
12,0.6659060120582581,0.0010000000474974513,1.0140955448150635,0.7564332485198975,0.683748722076416
13,0.6644471287727356,0.0010000000474974513,1.015328288078308,0.756134033203125,0.6766405701637268
14,0.6666916012763977,0.0010000000474974513,0.9981458187103271,0.7610712051391602,0.6713190674781799
15,0.6719661951065063,0.0010000000474974513,1.0002003908157349,0.7627169489860535,0.6549015045166016
16,0.675931453704834,0.0010000000474974513,0.9781985878944397,0.7688509821891785,0.6603222489356995
17,0.6741358637809753,0.0010000000474974513,0.9772507548332214,0.7654099464416504,0.6717870235443115
18,0.6799341440200806,0.0010000000474974513,0.9731552600860596,0.7640634179115295,0.6648706793785095
19,0.6931767463684082,0.0005000000237487257,0.9277797937393188,0.7733393311500549,0.6319684982299805
20,0.7006209492683411,0.0005000000237487257,0.8958573341369629,0.7754338979721069,0.6359391808509827
21,0.7038006782531738,0.0005000000237487257,0.894352376461029,0.7769299745559692,0.6192154884338379
22,0.7048481106758118,0.0005000000237487257,0.8867079615592957,0.7797725796699524,0.6186888813972473
23,0.7016310095787048,0.0005000000237487257,0.892516016960144,0.7784261107444763,0.6124452948570251
24,0.7086637616157532,0.0005000000237487257,0.8761093616485596,0.7785757184028625,0.617337703704834
25,0.7057085037231445,0.0005000000237487257,0.8840343952178955,0.7827647924423218,0.6089122295379639
26,0.7092623114585876,0.0005000000237487257,0.8754804730415344,0.7800717949867249,0.6162753105163574
27,0.709598958492279,0.0005000000237487257,0.8796934485435486,0.7776780128479004,0.6200322508811951
28,0.7117312550544739,0.0005000000237487257,0.8716811537742615,0.787103533744812,0.6005185842514038
29,0.7111701369285583,0.0005000000237487257,0.8769136071205139,0.7862058877944946,0.5974112749099731
30,0.7098608613014221,0.0005000000237487257,0.8862049579620361,0.78500896692276,0.6014902591705322
31,0.7136016488075256,0.0005000000237487257,0.8673537373542786,0.7842609286308289,0.5969554781913757
32,0.7128161191940308,0.0005000000237487257,0.8759980201721191,0.7815679311752319,0.6163306832313538
33,0.7123298048973083,0.0005000000237487257,0.8688115477561951,0.7905445694923401,0.6032101511955261
34,0.7161454558372498,0.0005000000237487257,0.861953854560852,0.7863554954528809,0.5916638374328613
35,0.718726634979248,0.0005000000237487257,0.8532723784446716,0.7863554954528809,0.5964818596839905
36,0.717454731464386,0.0005000000237487257,0.8500440120697021,0.7856073975563049,0.6052368879318237
37,0.7171554565429688,0.0005000000237487257,0.8553482890129089,0.7839617133140564,0.6015339493751526
38,0.7202977538108826,0.0002500000118743628,0.839686393737793,0.7866547107696533,0.5851854085922241
39,0.7214574217796326,0.0002500000118743628,0.8360950946807861,0.7918910980224609,0.5763970613479614
40,0.7289764881134033,0.0002500000118743628,0.8233670592308044,0.7924895286560059,0.5765404105186462
41,0.7233278751373291,0.0002500000118743628,0.8436461687088013,0.7929383516311646,0.5776813626289368
42,0.7247119545936584,0.0002500000118743628,0.8256142735481262,0.7903949618339539,0.5782893896102905
43,0.7282657623291016,0.0001250000059371814,0.8176621794700623,0.7942848801612854,0.5719091892242432
44,0.7323432564735413,0.0001250000059371814,0.811160147190094,0.7936863899230957,0.5739913582801819
45,0.7306224703788757,0.0001250000059371814,0.8114151358604431,0.7954817414283752,0.5708199739456177
46,0.7304354310035706,0.0001250000059371814,0.8137282729148865,0.7939856648445129,0.5739819407463074
