epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.1558171808719635,0.0010000000474974513,2.241136312484741,0.1643582582473755,2.402724504470825
1,0.3131348192691803,0.0010000000474974513,1.8917564153671265,0.421283483505249,1.6554421186447144
2,0.4194944500923157,0.0010000000474974513,1.626463770866394,0.5186980366706848,1.4049614667892456
3,0.5305286049842834,0.0010000000474974513,1.363213300704956,0.6008771657943726,1.1785364151000977
4,0.6200946569442749,0.0010000000474974513,1.1333016157150269,0.6516620516777039,1.0442625284194946
5,0.6885964870452881,0.0010000000474974513,0.936234712600708,0.7186056971549988,0.8632078766822815
6,0.7378808856010437,0.0010000000474974513,0.7879985570907593,0.6740535497665405,0.9436659812927246
7,0.7778739333152771,0.0010000000474974513,0.6716619729995728,0.8100184798240662,0.590579092502594
8,0.8099030256271362,0.0010000000474974513,0.5844668745994568,0.800092339515686,0.6067155003547668
9,0.8365650773048401,0.0010000000474974513,0.5027921795845032,0.7848568558692932,0.6495783925056458
10,0.8533587455749512,0.0010000000474974513,0.45130032300949097,0.8469529151916504,0.48064735531806946
11,0.872922420501709,0.0010000000474974513,0.38999485969543457,0.8601108193397522,0.4195159673690796
12,0.8850415349006653,0.0010000000474974513,0.34980419278144836,0.8718836307525635,0.3946788012981415
13,0.8973914980888367,0.0010000000474974513,0.31717994809150696,0.8801938891410828,0.3514132797718048
14,0.9070867896080017,0.0010000000474974513,0.28202685713768005,0.8975069522857666,0.3153690695762634
15,0.9150508046150208,0.0010000000474974513,0.2576605975627899,0.8965835571289062,0.34072089195251465
16,0.9233033061027527,0.0010000000474974513,0.23237311840057373,0.9175900220870972,0.24704504013061523
17,0.9291897416114807,0.0010000000474974513,0.21910713613033295,0.9272853136062622,0.22702030837535858
18,0.9317867159843445,0.0010000000474974513,0.20448072254657745,0.8931209444999695,0.33141347765922546
19,0.9372114539146423,0.0010000000474974513,0.18287885189056396,0.9222068190574646,0.2729893922805786
20,0.9406740665435791,0.0010000000474974513,0.1750587522983551,0.9295937418937683,0.235463947057724
21,0.9601223468780518,0.0005000000237487257,0.1241736188530922,0.9448291659355164,0.18418285250663757
22,0.9617959260940552,0.0005000000237487257,0.11548080295324326,0.9522160887718201,0.15915924310684204
23,0.9623153209686279,0.0005000000237487257,0.11377350986003876,0.9485226273536682,0.15716254711151123
24,0.9642197489738464,0.0005000000237487257,0.10627361387014389,0.9531394243240356,0.16172561049461365
25,0.968201756477356,0.0005000000237487257,0.10282190144062042,0.949907660484314,0.15976768732070923
26,0.9668167233467102,0.0005000000237487257,0.09778375923633575,0.9466758966445923,0.1723187416791916
27,0.972876250743866,0.0002500000118743628,0.08097806572914124,0.951985239982605,0.14986909925937653
28,0.9750692248344421,0.0002500000118743628,0.07352327555418015,0.9517543911933899,0.15218433737754822
29,0.9758771657943726,0.0002500000118743628,0.07219129800796509,0.9524468779563904,0.15230652689933777
30,0.9785318374633789,0.0002500000118743628,0.06848564743995667,0.9536011219024658,0.14954198896884918
31,0.9764543175697327,0.0002500000118743628,0.07279853522777557,0.959602952003479,0.1434755176305771
32,0.9786472916603088,0.0002500000118743628,0.06575292348861694,0.9570637345314026,0.1403832882642746
33,0.9783587455749512,0.0002500000118743628,0.06583300977945328,0.9559094905853271,0.14020176231861115
34,0.9807825684547424,0.0002500000118743628,0.06337017565965652,0.9579870700836182,0.14116454124450684
35,0.9792243838310242,0.0002500000118743628,0.06037413328886032,0.9554478526115417,0.1505591869354248
36,0.9793975353240967,0.0002500000118743628,0.0612432137131691,0.9586796164512634,0.13490824401378632
37,0.979974627494812,0.0002500000118743628,0.059801243245601654,0.9570637345314026,0.13440488278865814
38,0.9805517196655273,0.0002500000118743628,0.05886436626315117,0.9582179188728333,0.13931410014629364
39,0.9813019633293152,0.0002500000118743628,0.05906515568494797,0.9547553062438965,0.1427851915359497
40,0.9823406934738159,0.0002500000118743628,0.05515661835670471,0.9600646495819092,0.13900074362754822
41,0.9852839112281799,0.0001250000059371814,0.04903233051300049,0.9605262875556946,0.13332556188106537
42,0.9852262139320374,0.0001250000059371814,0.04570256173610687,0.959602952003479,0.13237950205802917
43,0.9859764575958252,0.0001250000059371814,0.046404510736465454,0.9577562212944031,0.13631950318813324
44,0.9857456088066101,0.0001250000059371814,0.044514428824186325,0.9607571363449097,0.1291235238313675
45,0.9856879115104675,0.0001250000059371814,0.04406493157148361,0.9623730182647705,0.13216614723205566
46,0.985514760017395,0.0001250000059371814,0.04622691124677658,0.959602952003479,0.13142229616641998
