epoch,accuracy,distill_loss,learning_rate,loss,student_loss,val_accuracy,val_loss
54,0.9999088048934937,0.010569462552666664,6.25000029685907e-05,0.012234938330948353,0.016121048480272293,0.987232506275177,0.0
55,0.9999088048934937,0.0109781539067626,6.25000029685907e-05,0.012105092406272888,0.014734613709151745,0.9877188801765442,0.0
56,0.9998480081558228,0.011042299680411816,6.25000029685907e-05,0.012136336416006088,0.014689089730381966,0.9875972867012024,0.0
57,0.9998176097869873,0.010401303879916668,6.25000029685907e-05,0.011852366849780083,0.015238181687891483,0.987840473651886,0.0
58,0.9998176097869873,0.011103293858468533,6.25000029685907e-05,0.012334796600043774,0.01520830299705267,0.9873540997505188,0.0
59,0.9999088048934937,0.010033730417490005,6.25000029685907e-05,0.012532699853181839,0.018363628536462784,0.9874756932258606,0.0
60,1.0,0.010475668124854565,6.25000029685907e-05,0.012391040101647377,0.0168602392077446,0.9882052540779114,0.0
61,0.9999696016311646,0.009902956895530224,6.25000029685907e-05,0.011828968301415443,0.016322996467351913,0.9875972867012024,0.0
62,0.9999392032623291,0.010959582403302193,6.25000029685907e-05,0.012024641036987305,0.0145097766071558,0.9874756932258606,0.0
63,0.9997568130493164,0.010448681190609932,6.25000029685907e-05,0.012078958563506603,0.015882939100265503,0.9873540997505188,0.0
64,0.9998480081558228,0.010355274192988873,6.25000029685907e-05,0.012008292600512505,0.015865333378314972,0.986624538898468,0.0
65,0.9999696016311646,0.00922442227602005,6.25000029685907e-05,0.011664772406220436,0.017358923330903053,0.9869893193244934,0.0
66,0.9999392032623291,0.010410837829113007,3.125000148429535e-05,0.01208651065826416,0.015996411442756653,0.9868677258491516,0.0
67,0.9999088048934937,0.010996831580996513,3.125000148429535e-05,0.01193523034453392,0.014124826528131962,0.9863813519477844,0.0
68,0.9999392032623291,0.009649183601140976,3.125000148429535e-05,0.011626498773694038,0.016240231692790985,0.9873540997505188,0.0
69,1.0,0.011260108090937138,3.125000148429535e-05,0.011936499737203121,0.013514747843146324,0.9869893193244934,0.0
70,1.0,0.010438721626996994,3.125000148429535e-05,0.012036837637424469,0.015765774995088577,0.9868677258491516,0.0
71,1.0,0.011162569746375084,1.5625000742147677e-05,0.01232702936977148,0.015044102445244789,0.9869893193244934,0.0
72,0.9999696016311646,0.010223936289548874,1.5625000742147677e-05,0.011841239407658577,0.015614945441484451,0.9868677258491516,0.0
73,0.9999696016311646,0.010169989429414272,1.5625000742147677e-05,0.011994237080216408,0.016250815242528915,0.9867461323738098,0.0
74,1.0,0.010480331256985664,1.5625000742147677e-05,0.012263663113117218,0.016424769535660744,0.9867461323738098,0.0
75,1.0,0.010552234947681427,1.5625000742147677e-05,0.011901458725333214,0.015049649402499199,0.9868677258491516,0.0
